#timestamp x y z qx qy qz qw
508.267000 -5.578886 -3.327768 -0.276028 -0.023034 -0.012156 0.112512 0.993309
509.323000 -5.489665 -3.296354 -0.273168 -0.023246 -0.011380 0.145360 0.989040
509.785000 -5.384801 -3.259857 -0.270767 -0.023366 -0.011054 0.160145 0.986755
510.016000 -5.132250 -3.774920 -0.240540 -0.023475 -0.010801 0.170070 0.985093
510.280000 -5.305784 -3.228202 -0.267711 -0.023222 -0.010652 0.172464 0.984684
510.841000 -5.199249 -3.215197 -0.265442 -0.022494 -0.012367 0.103430 0.994305
511.303000 -5.101373 -3.196308 -0.261509 -0.021949 -0.012188 0.082275 0.996293
511.534000 -5.055205 -3.189058 -0.258728 -0.021521 -0.011814 0.069308 0.997293
512.000000 -4.108135 -5.413420 -0.141803 -0.021176 -0.012031 0.045404 0.998672
512.227000 -4.944763 -3.173976 -0.251458 -0.020538 -0.011411 0.049707 0.998487
513.151000 -4.823058 -3.164478 -0.248324 -0.020370 -0.011890 0.031634 0.999221
513.613000 -4.726858 -3.150900 -0.245976 -0.020592 -0.011659 0.046750 0.998626
514.339000 -4.594893 -3.133445 -0.238087 -0.020139 -0.010829 0.054132 0.998272
514.867000 -4.481073 -3.115308 -0.237253 -0.020529 -0.010085 0.074489 0.996960
515.362000 -4.376287 -3.096740 -0.234363 -0.020512 -0.010024 0.082198 0.996355
515.626000 -4.327783 -3.077351 -0.232782 -0.020884 -0.009085 0.132033 0.990984
515.857000 -4.286977 -3.051028 -0.231000 -0.021113 -0.007616 0.189537 0.981617
516.352000 -4.193505 -2.996161 -0.230470 -0.021676 -0.006092 0.265485 0.963852
517.144000 -4.093092 -2.922034 -0.230462 -0.022024 -0.004898 0.320724 0.946904
517.375000 -4.085773 -2.921902 -0.230518 -0.022017 -0.004759 0.322879 0.946172
518.992000 -3.481162 -4.246435 -0.166227 -0.021928 -0.007110 0.223296 0.974478
519.223000 -3.931312 -2.862652 -0.234177 -0.022046 -0.008417 0.170266 0.985116
519.454000 -3.879965 -2.850109 -0.239372 -0.022053 -0.011847 0.119400 0.992531
519.916000 -3.773459 -2.834500 -0.233913 -0.021188 -0.011795 0.080184 0.996485
520.675000 -3.684825 -2.805210 -0.230271 -0.021526 -0.009549 0.162140 0.986487
520.906000 -3.698665 -2.785946 -0.229899 -0.022017 -0.006392 0.275421 0.961050
521.137000 -3.709671 -2.776717 -0.230171 -0.022320 -0.003668 0.381623 0.924041
521.401000 -3.719797 -2.776756 -0.229544 -0.022437 -0.001936 0.449424 0.893035
522.094000 -3.650601 -2.693705 -0.229329 -0.022414 -0.002599 0.422847 0.905920
522.556000 -3.579704 -2.617691 -0.229818 -0.022293 -0.003129 0.399805 0.916324
523.018000 -3.506192 -2.542299 -0.230788 -0.022180 -0.003536 0.385930 0.922254
524.668000 -3.413956 -2.449506 -0.231526 -0.022100 -0.003590 0.384522 0.922844
525.163000 -3.319010 -2.379455 -0.233424 -0.022016 -0.004375 0.349150 0.936798
525.625000 -3.227275 -2.325188 -0.234205 -0.021934 -0.005093 0.321089 0.946781
526.318000 -3.159065 -2.250976 -0.233660 -0.022939 -0.003273 0.400786 0.915878
526.549000 -3.175720 -2.242795 -0.232796 -0.023220 -0.000814 0.491169 0.870754
526.813000 -3.193283 -2.231146 -0.234308 -0.022705 0.001874 0.593519 0.804498
527.044000 -3.205578 -2.225422 -0.235365 -0.022394 0.003728 0.657386 0.753212
527.770000 -3.178846 -2.134728 -0.238535 -0.022496 0.002129 0.602172 0.798047
528.001000 -2.295554 -4.313997 -0.134220 -0.022496 0.000679 0.547928 0.836223
528.232000 -3.107281 -2.064917 -0.240479 -0.022556 -0.001535 0.460136 0.887561
528.463000 -3.069329 -2.024085 -0.242234 -0.022320 -0.003121 0.409874 0.911864
529.915000 -3.095274 -2.015140 -0.242660 -0.022706 0.000084 0.534085 0.845126
530.146000 -3.113425 -2.010036 -0.242771 -0.022942 0.002565 0.619970 0.784286
530.377000 -3.128218 -2.010237 -0.242655 -0.022221 0.004847 0.687673 0.725665
531.532000 -3.088062 -1.902718 -0.245103 -0.023242 0.001373 0.564189 0.825317
531.763000 -3.046409 -1.857182 -0.246532 -0.023800 -0.001436 0.459884 0.887659
531.994000 -2.412606 -3.440270 -0.162736 -0.022971 -0.002544 0.413830 0.910061
532.225000 -2.958980 -1.808047 -0.234737 -0.021791 -0.005215 0.295672 0.955027
532.456000 -2.903156 -1.793916 -0.234912 -0.021458 -0.006727 0.223297 0.974491
532.753000 -2.845031 -1.782725 -0.234714 -0.021202 -0.008066 0.166656 0.985754
532.984000 -2.689169 -2.237274 -0.213917 -0.021427 -0.008048 0.176676 0.984003
533.215000 -2.866871 -1.792125 -0.236371 -0.021478 -0.008490 0.165560 0.985929
533.908000 -2.813418 -1.786260 -0.234980 -0.020885 -0.009429 0.112563 0.993380
534.502000 -2.693647 -1.765376 -0.229632 -0.020507 -0.009992 0.068367 0.997399
534.964000 -2.605511 -1.752695 -0.225000 -0.020783 -0.010383 0.045256 0.998705
535.426000 -2.579172 -1.746844 -0.222470 -0.021801 -0.007758 0.130298 0.991205
535.657000 -2.579677 -1.727686 -0.225289 -0.022167 -0.005901 0.238842 0.970788
535.888000 -2.584144 -1.709970 -0.228033 -0.022332 -0.003697 0.344365 0.938563
536.152000 -2.589033 -1.701048 -0.229719 -0.022556 -0.002272 0.410342 0.911650
536.614000 -2.537966 -1.658454 -0.231439 -0.022455 -0.003344 0.374135 0.927096
536.878000 -2.474586 -1.634678 -0.231926 -0.022243 -0.006000 0.267033 0.963412
537.208000 -2.392895 -1.622071 -0.231315 -0.021649 -0.008924 0.146300 0.988963
537.439000 -2.338208 -1.622453 -0.230797 -0.021303 -0.010693 0.076953 0.996750
537.703000 -2.273489 -1.631004 -0.229564 -0.020691 -0.012468 0.002621 0.999705
537.934000 -2.218670 -1.644258 -0.228352 -0.020205 -0.013840 -0.052719 0.998309
538.396000 -2.111893 -1.675902 -0.224973 -0.019423 -0.015500 -0.121997 0.992219
538.858000 -2.018783 -1.721036 -0.229941 -0.021588 -0.018116 -0.190143 0.981352
539.584000 -1.914256 -1.744921 -0.195451 -0.013903 -0.015949 -0.258539 0.965769
539.848000 -1.877248 -1.788312 -0.190712 -0.011522 -0.015603 -0.309047 0.950849
540.079000 -1.851290 -1.832017 -0.186733 -0.009644 -0.015963 -0.363166 0.931538
540.343000 -1.821338 -1.880526 -0.181115 -0.007579 -0.015397 -0.408659 0.912526
540.574000 -1.799058 -1.924311 -0.176137 -0.005791 -0.014591 -0.442345 0.896708
541.102000 -1.764223 -2.001621 -0.170578 -0.004418 -0.013409 -0.487655 0.872922
541.333000 -1.756734 -1.999633 -0.176167 -0.006509 -0.014559 -0.442598 0.896578
541.564000 -1.744832 -1.989563 -0.181900 -0.009523 -0.015051 -0.347559 0.937489
541.828000 -1.734362 -1.971629 -0.187898 -0.013227 -0.014647 -0.232940 0.972291
542.191000 -1.731388 -1.960550 -0.193145 -0.016913 -0.015534 -0.166449 0.985783
542.686000 -1.646541 -2.018642 -0.185340 -0.013715 -0.017001 -0.286927 0.957703
542.917000 -1.614520 -2.063747 -0.179814 -0.011313 -0.017276 -0.373629 0.927348
543.148000 -1.590045 -2.114960 -0.174407 -0.008892 -0.017203 -0.457536 0.888980
543.379000 -1.573501 -2.170174 -0.170608 -0.007281 -0.017479 -0.514323 0.857388
543.841000 -1.545024 -2.278116 -0.164965 -0.005174 -0.016533 -0.575958 0.817296
545.000000 -0.642212 -4.323258 -0.095435 -0.005018 -0.014786 -0.535901 0.844136
545.260000 -1.568067 -2.339674 -0.141864 -0.002030 -0.011525 -0.591168 0.806463
545.524000 -1.564154 -2.400486 -0.138873 -0.000774 -0.009983 -0.625470 0.780184
545.986000 -1.269125 -3.105145 -0.117164 0.000829 -0.006326 -0.639703 0.768596
546.217000 -1.563082 -2.565754 -0.116285 0.001521 -0.004811 -0.663548 0.748117
546.679000 -1.563230 -2.675156 -0.108408 0.002042 -0.003249 -0.681408 0.731893
547.438000 -1.561307 -2.760813 -0.100861 0.002719 -0.001491 -0.664723 0.747083
547.669000 -1.545881 -2.764210 -0.103990 0.003090 -0.001841 -0.598559 0.801071
547.900000 -1.517110 -2.767803 -0.106311 0.003170 -0.002420 -0.509083 0.860708
548.131000 -1.491506 -2.769913 -0.108558 0.003084 -0.002927 -0.427149 0.904171
548.956000 -1.433405 -2.842155 -0.107663 0.002717 -0.002902 -0.489615 0.871930
549.418000 -1.423261 -2.861731 -0.106926 0.002319 -0.002979 -0.535796 0.844339
550.375000 -1.420906 -2.883152 -0.106208 0.001973 -0.003085 -0.585992 0.810309
550.870000 -1.400636 -2.993893 -0.104541 0.001789 -0.001856 -0.644518 0.764585
551.332000 -1.384091 -3.096851 -0.103015 0.001463 -0.000684 -0.662987 0.748629
551.794000 -1.387327 -3.199293 -0.101018 0.002189 -0.000485 -0.680447 0.732794
552.322000 -1.383888 -3.241823 -0.098974 0.002914 -0.000456 -0.636540 0.771238
552.553000 -1.357460 -3.246869 -0.104645 0.003157 -0.001528 -0.553190 0.833048
552.817000 -1.332473 -3.254189 -0.102880 0.003556 -0.001982 -0.433290 0.901245
553.048000 -1.301071 -3.273083 -0.112003 0.002925 -0.002983 -0.362225 0.932081
553.774000 -1.192488 -3.418465 -0.110083 0.003297 -0.002068 -0.430806 0.902436
554.000000 0.024035 -5.420331 -0.112213 0.003425 -0.001422 -0.385774 0.922586
554.302000 -1.069873 -3.656489 -0.094020 0.004766 0.001833 -0.503168 0.864173
554.797000 -1.035119 -3.702012 -0.097251 0.004629 0.000945 -0.462190 0.886768
555.523000 -1.037125 -3.681811 -0.099917 0.004301 0.000024 -0.438146 0.898893
555.985000 -0.779025 -4.120378 -0.104806 0.003040 -0.001322 -0.416292 0.909225
556.216000 -1.045508 -3.644864 -0.111212 0.001128 -0.003503 -0.410351 0.911920
556.678000 -0.971163 -3.713036 -0.112943 0.000624 -0.004578 -0.367046 0.930191
557.239000 -0.862352 -3.799319 -0.109022 0.001456 -0.005108 -0.332713 0.943013
557.734000 -0.763888 -3.860924 -0.106046 0.002261 -0.005420 -0.286725 0.957995
558.196000 -0.744352 -3.847631 -0.102059 0.002812 -0.005804 -0.155258 0.987853
558.427000 -0.737713 -3.834396 -0.100265 0.002692 -0.006305 -0.049447 0.998753
558.658000 -0.742244 -3.820165 -0.099537 0.002248 -0.006426 0.039459 0.999198
559.582000 -0.616693 -3.816821 -0.098519 0.002611 -0.006499 -0.014561 0.999869
559.813000 -0.564027 -3.831785 -0.097596 0.002984 -0.006462 -0.079473 0.996812
561.496000 -0.453389 -3.859522 -0.097335 0.003182 -0.006519 -0.123869 0.992272
561.958000 -0.345975 -3.886259 -0.095657 0.003336 -0.006674 -0.132723 0.991125
562.420000 -0.240213 -3.907699 -0.091766 0.003456 -0.006941 -0.128888 0.991629
562.915000 -0.129852 -3.928706 -0.087901 0.003370 -0.006701 -0.118080 0.992976
564.895000 -0.021175 -3.946361 -0.091417 0.003194 -0.006115 -0.094378 0.995513
565.390000 0.093822 -3.972328 -0.089668 0.002718 -0.006613 -0.077624 0.996957
565.852000 0.194528 -3.999719 -0.093830 0.002794 -0.006743 -0.067013 0.997725
566.347000 0.300156 -4.028076 -0.098618 0.003072 -0.007480 -0.059595 0.998190
567.700000 0.370960 -4.061270 -0.093673 0.003918 -0.007142 -0.190884 0.981579
567.931000 0.415682 -4.086263 -0.088956 0.004537 -0.007056 -0.256869 0.966410
568.162000 0.456101 -4.114590 -0.084185 0.005321 -0.007167 -0.313064 0.949690
568.624000 0.542607 -4.174480 -0.078785 0.005777 -0.007434 -0.316131 0.948669
568.855000 0.597279 -4.183506 -0.073623 0.005639 -0.007990 -0.237054 0.971447
569.086000 0.637136 -4.171435 -0.069700 0.003967 -0.008927 -0.128981 0.991599
569.317000 0.642103 -4.161387 -0.083072 0.003352 -0.007590 -0.060853 0.998112
569.845000 0.706354 -4.157249 -0.074887 0.001506 -0.008063 0.043254 0.999030
570.076000 0.757344 -4.132627 -0.069563 0.000190 -0.008799 0.129451 0.991547
570.373000 0.825057 -4.091171 -0.067772 0.000486 -0.007104 0.204809 0.978776
570.604000 0.873798 -4.053782 -0.066572 0.001184 -0.005535 0.257097 0.966369
571.198000 0.977371 -3.985131 -0.058972 0.002193 -0.003201 0.274431 0.961599
571.660000 1.052649 -3.890589 -0.030128 0.003449 0.004497 0.288349 0.957509
572.122000 1.138949 -3.844826 -0.035710 0.002276 0.000719 0.319808 0.947479
572.353000 1.191297 -3.842967 -0.040955 0.001254 -0.003197 0.278175 0.960524
572.584000 1.245924 -3.847388 -0.045766 0.000740 -0.007351 0.229686 0.973237
573.046000 1.337649 -3.823339 -0.024384 -0.001524 -0.001321 0.187607 0.982242
573.508000 1.433377 -3.767951 -0.034211 0.000898 -0.006570 0.168317 0.985711
574.003000 2.439718 -4.906621 -0.029635 -0.001054 -0.009181 0.273970 0.961694
574.267000 1.606332 -3.668440 -0.050615 -0.001019 -0.011911 0.165400 0.986154
575.000000 2.746453 -4.997914 -0.019943 -0.003488 -0.008521 0.297091 0.954805
575.290000 1.761800 -3.589087 -0.009163 0.002177 -0.002509 0.178539 0.983927
576.016000 1.956353 -3.868239 -0.007982 0.001499 -0.000902 0.200149 0.979764
576.280000 1.761370 -3.596771 -0.006441 0.001457 -0.000485 0.179924 0.983679
577.000000 2.771411 -4.987271 -0.010509 0.001416 -0.002056 0.304400 0.952541
577.303000 1.754516 -3.622436 -0.016121 0.000579 -0.003856 0.189529 0.981867
578.986000 2.118790 -3.989160 -0.015063 0.000235 -0.004568 0.312579 0.949881
579.217000 1.843341 -3.531809 -0.017008 -0.000222 -0.005333 0.383923 0.923350
579.448000 1.868636 -3.481563 -0.017206 -0.000631 -0.005761 0.464540 0.885533
579.679000 1.889937 -3.430417 -0.017396 -0.000908 -0.006186 0.518568 0.855014
579.943000 1.908849 -3.370002 -0.017472 -0.001260 -0.006771 0.565327 0.824838
580.471000 1.929815 -3.264895 -0.017102 -0.001620 -0.007065 0.627418 0.778649
580.702000 1.920670 -3.264104 -0.017790 -0.001937 -0.007395 0.677191 0.735768
580.966000 1.901345 -3.268396 -0.018665 -0.002771 -0.007559 0.764757 0.644268
581.197000 1.888462 -3.273908 -0.019471 -0.003392 -0.007732 0.820321 0.571842
582.154000 1.864826 -3.149881 -0.019200 -0.002598 -0.008465 0.765803 0.643014
582.649000 1.853952 -3.142438 -0.019859 -0.003055 -0.008755 0.806392 0.591309
582.880000 1.839779 -3.152076 -0.020764 -0.003947 -0.008860 0.865866 0.500182
583.111000 1.827801 -3.165949 -0.021699 -0.004934 -0.008848 0.916592 0.399696
583.342000 1.813969 -3.178998 -0.022672 -0.005979 -0.008706 0.956164 0.292643
583.606000 1.774391 -3.185254 -0.024002 -0.007217 -0.008284 0.986677 0.162320
583.837000 1.725527 -3.196607 -0.025590 -0.008357 -0.007758 0.999148 0.039676
584.200000 1.722949 -3.213080 -0.026468 -0.009308 -0.007294 0.998021 -0.061759
585.223000 1.672474 -3.250150 -0.028566 -0.010377 -0.006496 0.983235 -0.181931
585.454000 1.636275 -3.293977 -0.030566 -0.011371 -0.005535 0.953896 -0.299871
585.685000 1.608398 -3.344158 -0.032573 -0.012237 -0.004496 0.912802 -0.408194
585.916000 1.606840 -3.397964 -0.035033 -0.012816 -0.003375 0.867598 -0.497090
586.180000 1.588543 -3.462725 -0.038032 0.012915 0.001834 -0.812563 0.582728
586.411000 1.577563 -3.519840 -0.041193 0.012736 0.000216 -0.759000 0.650966
586.642000 1.577618 -3.574615 -0.044039 0.012352 -0.001258 -0.708480 0.705622
586.873000 1.583877 -3.627332 -0.046664 0.011807 -0.002614 -0.659791 0.751352
587.203000 1.600499 -3.656156 -0.048670 0.010925 -0.004481 -0.568475 0.822616
587.434000 1.611308 -3.646951 -0.050255 0.009730 -0.006311 -0.458900 0.888412
587.665000 1.617768 -3.633194 -0.051882 0.008297 -0.007870 -0.345841 0.938223
587.896000 1.619503 -3.618903 -0.053615 0.006800 -0.009075 -0.242768 0.970018
588.127000 1.618263 -3.599015 -0.056829 0.006451 -0.008071 -0.183765 0.982916
588.886000 1.714272 -3.679917 -0.055466 0.007620 -0.007049 -0.346148 0.938122
589.117000 1.749061 -3.717530 -0.054756 0.008131 -0.006541 -0.427211 0.904092
589.579000 1.806012 -3.809253 -0.054082 0.008518 -0.006135 -0.491709 0.870696
590.041000 1.859085 -3.901732 -0.053453 0.008473 -0.006294 -0.491017 0.871086
590.536000 1.931504 -3.990673 -0.052386 0.007956 -0.007006 -0.428909 0.903286
591.031000 2.006371 -4.055590 -0.051045 0.007388 -0.007652 -0.365266 0.930843
591.493000 2.078590 -4.108527 -0.049639 0.006838 -0.008204 -0.305024 0.952285
591.955000 2.159725 -4.147377 -0.047929 0.006187 -0.008727 -0.238312 0.971130
592.186000 2.202741 -4.161752 -0.046779 0.005815 -0.009016 -0.200826 0.979568
592.681000 2.284238 -4.189477 -0.043038 0.005028 -0.008966 -0.133613 0.990980
594.529000 2.349503 -4.209976 -0.043238 0.005831 -0.009247 -0.195118 0.980719
594.991000 3.074584 -4.871683 -0.032279 0.005948 -0.009475 -0.138528 0.990295
595.222000 2.503909 -4.270988 -0.036306 0.007013 -0.009062 -0.184388 0.982787
595.684000 2.607238 -4.275577 -0.033299 0.006962 -0.009854 -0.123765 0.992238
596.146000 2.693981 -4.274508 -0.044366 0.005866 -0.009779 -0.049110 0.998728
596.377000 2.692668 -4.249297 -0.060389 0.004778 -0.010370 0.042226 0.999043
596.608000 2.693644 -4.232228 -0.056764 0.002524 -0.009002 0.158795 0.987267
596.839000 2.690625 -4.216194 -0.054610 0.001183 -0.008832 0.268032 0.963369
597.070000 2.679282 -4.195302 -0.054277 0.000379 -0.008950 0.335552 0.941979
597.994000 2.804249 -4.106839 -0.051228 0.000936 -0.008973 0.257872 0.966137
598.225000 2.849892 -4.071323 -0.050450 0.000872 -0.009813 0.229278 0.973311
598.720000 2.962402 -4.032866 -0.038332 0.000797 -0.009675 0.211164 0.977402
599.215000 3.070088 -3.997825 -0.031075 0.000769 -0.008996 0.218790 0.975730
599.677000 3.170892 -3.961190 -0.026710 0.000243 -0.008166 0.258062 0.966094
601.195000 3.242729 -3.897486 -0.008645 -0.001375 -0.004008 0.327694 0.944775
601.426000 3.281825 -3.862193 0.008367 -0.002783 0.000770 0.343015 0.939326
601.921000 3.358500 -3.767857 0.004412 -0.001794 -0.002887 0.367322 0.930088
602.449000 3.433573 -3.661712 0.003072 -0.001520 -0.004406 0.406135 0.913801
602.911000 3.501299 -3.576443 0.003592 -0.001877 -0.004918 0.428378 0.903584
603.142000 3.513582 -3.554213 0.004069 -0.002156 -0.005561 0.444932 0.895545
603.373000 3.502581 -3.548451 0.004055 -0.002437 -0.005652 0.505712 0.862680
603.604000 3.488334 -3.536864 0.004492 -0.002905 -0.005191 0.599335 0.800477
603.835000 3.472468 -3.529533 0.005136 -0.003310 -0.004242 0.686020 0.727562
604.198000 3.460290 -3.526258 0.005830 -0.003456 -0.003369 0.746617 0.665236
604.660000 3.470103 -3.447085 0.006539 -0.003047 -0.003274 0.693650 0.720298
604.891000 3.489036 -3.396025 0.007543 -0.003019 -0.002469 0.631461 0.775398
605.122000 3.512096 -3.347329 0.007820 -0.002841 -0.002978 0.575987 0.817448
605.617000 3.568876 -3.246929 0.008642 -0.002651 -0.003676 0.508393 0.861114
606.079000 3.623760 -3.155975 0.009287 -0.002559 -0.004238 0.489548 0.871962
606.541000 3.681057 -3.063239 0.009510 -0.002497 -0.004780 0.481073 0.876664
607.036000 3.741266 -2.963640 0.010409 -0.002524 -0.004987 0.487265 0.873236
607.498000 3.792835 -2.870798 0.012422 -0.002647 -0.004961 0.492104 0.870518
607.960000 3.846218 -2.789021 0.013482 -0.002683 -0.004662 0.487738 0.872974
608.455000 3.895862 -2.696095 0.013948 -0.002765 -0.004278 0.504733 0.863261
608.686000 3.904965 -2.645346 0.014120 -0.003042 -0.003641 0.563870 0.825850
608.917000 3.905452 -2.593136 0.014179 -0.003244 -0.002978 0.620639 0.784084
609.181000 3.910966 -2.539670 0.016161 -0.002968 -0.002491 0.669576 0.742733
609.643000 3.907300 -2.429241 0.016259 -0.003365 -0.002236 0.719563 0.694416
610.336000 3.889177 -2.349492 0.018633 -0.003845 -0.001515 0.778636 0.627463
610.567000 3.873545 -2.355318 0.017922 -0.004028 -0.001557 0.838594 0.544740
610.798000 3.859652 -2.362430 0.017450 -0.004191 -0.001184 0.892085 0.451847
611.000000 4.728055 -3.316003 0.026087 -0.004368 -0.000406 0.962718 0.270473
611.260000 3.849174 -2.369111 0.016046 -0.004547 -0.000747 0.934763 0.355243
611.755000 3.786507 -2.292098 0.014368 -0.004407 -0.001123 0.908775 0.417262
612.250000 3.721490 -2.196462 0.014131 -0.004309 -0.001377 0.886257 0.463172
612.745000 3.662183 -2.098316 0.014058 -0.004357 -0.001663 0.873253 0.487245
613.207000 3.615383 -2.007091 0.013239 -0.004362 -0.001783 0.848796 0.528700
613.438000 3.606274 -1.955045 0.013474 -0.003999 -0.001997 0.802046 0.597245
613.669000 3.615923 -1.896198 0.013315 -0.003596 -0.002403 0.734938 0.678121
613.900000 3.640865 -1.849346 0.015348 -0.003401 -0.002571 0.665543 0.746347
614.131000 3.650010 -1.817596 0.010376 -0.003115 -0.003047 0.625368 0.780318
614.857000 3.647409 -1.711329 0.010640 -0.003171 -0.002914 0.699852 0.714275
615.319000 3.633256 -1.613117 0.011676 -0.003319 -0.002436 0.746917 0.664905
615.781000 3.612895 -1.515470 0.012979 -0.003297 -0.002144 0.777454 0.628927
616.012000 3.849162 -1.891840 0.015601 -0.003540 -0.001910 0.811681 0.584088
616.276000 3.575773 -1.402133 0.013379 -0.003721 -0.001921 0.793181 0.608971
616.771000 3.532944 -1.299410 0.012952 -0.003799 -0.001700 0.809627 0.586930
618.454000 3.476585 -1.169239 0.012358 -0.003849 -0.001486 0.822894 0.568180
618.949000 3.433573 -1.053702 0.012133 -0.003661 -0.000950 0.832597 0.553866
619.411000 3.389044 -0.952284 0.009930 -0.003305 -0.001167 0.835878 0.548904
619.906000 3.352137 -0.850464 0.008667 -0.002951 -0.001208 0.838044 0.545593
620.368000 3.326984 -0.865451 0.008806 -0.002704 -0.000773 0.910410 0.413698
620.599000 3.316852 -0.881136 0.010531 -0.002866 -0.000383 0.951232 0.308463
620.830000 3.309397 -0.893413 0.008364 -0.002473 -0.000015 0.973273 0.229639
621.556000 3.227316 -0.839664 0.006152 -0.002375 -0.000112 0.955868 0.293787
621.787000 3.193335 -0.801188 0.008200 -0.002698 -0.000315 0.931408 0.363966
622.018000 3.160455 -0.762373 0.008908 -0.002321 -0.000072 0.910099 0.414384
622.480000 3.100675 -0.672850 0.009957 -0.002922 -0.000386 0.885316 0.464981
623.206000 3.041944 -0.581828 0.009572 -0.002916 -0.000602 0.881511 0.472154
623.701000 2.970757 -0.490121 0.011173 -0.002877 -0.000847 0.912201 0.409732
624.196000 2.898061 -0.400348 0.013462 -0.002931 -0.000950 0.915019 0.403400
624.724000 2.831673 -0.303520 0.013512 -0.003328 -0.000953 0.892912 0.450218
625.219000 2.750265 -0.222530 0.011770 -0.003442 -0.000595 0.923536 0.383495
625.450000 2.704043 -0.195252 0.011352 -0.003392 -0.000324 0.953206 0.302304
625.747000 2.634866 -0.166476 0.011799 -0.003619 -0.000070 0.976645 0.214828
625.978000 2.579793 -0.155641 0.011374 -0.003601 0.000058 0.987229 0.159269
626.209000 2.525805 -0.142295 0.010174 -0.003782 0.000129 0.994448 0.105162
626.671000 2.412555 -0.139978 0.007812 -0.003372 0.000388 0.999360 0.035616
627.859000 2.275282 -0.128089 0.005938 -0.003220 0.000214 0.997012 0.077177
628.090000 2.224899 -0.095446 0.002836 -0.003567 -0.000284 0.981154 0.193193
628.354000 2.180521 -0.055863 0.004624 -0.003350 -0.000635 0.950322 0.311251
628.618000 2.149266 -0.010206 0.005503 -0.003017 -0.000838 0.901334 0.433114
628.849000 2.138691 0.043858 0.007059 -0.002928 -0.001070 0.851181 0.524863
629.080000 2.136909 0.087300 0.006624 -0.002657 -0.001238 0.797435 0.603398
629.311000 2.141833 0.116376 0.006247 -0.002404 -0.001308 0.752068 0.659080
629.839000 2.147856 0.089641 0.005941 -0.002234 -0.001263 0.734904 0.678166
2.971000 0.000041 -0.000031 0.002687 -0.000055 0.000436 0.000017 1.000000
37.225000 0.092336 0.026619 -0.000860 0.000059 -0.000192 0.069890 0.997555
37.456000 0.139945 0.043010 -0.000628 0.000061 -0.000324 0.123021 0.992404
38.479000 0.189689 0.042885 -0.002897 0.000232 -0.000582 -0.024377 0.999703
38.710000 0.188582 0.030067 -0.003052 0.000472 -0.000878 -0.134493 0.990914
38.941000 0.201927 0.034880 -0.007757 0.000926 -0.001214 -0.232495 0.972596
39.172000 0.194507 0.013053 -0.007865 0.001259 -0.001083 -0.334417 0.942424
39.403000 0.182382 0.001632 -0.007567 0.001433 -0.000907 -0.432538 0.901614
39.634000 0.164927 -0.006211 -0.007280 0.001581 -0.000685 -0.534620 0.845091
39.865000 0.146973 -0.011647 -0.006991 0.001713 -0.000453 -0.627169 0.778881
40.195000 0.126622 -0.011757 -0.006699 0.001815 -0.000195 -0.715583 0.698526
40.921000 0.137878 -0.009187 -0.006311 0.001854 -0.000270 -0.664384 0.747389
41.383000 0.127268 -0.017211 -0.006011 0.001926 -0.000101 -0.709226 0.704978
41.614000 0.104953 -0.054098 -0.005820 0.001978 0.000170 -0.779299 0.626649
41.845000 0.076832 -0.073104 -0.005604 0.002011 0.000461 -0.845938 0.533277
42.208000 0.004644 -0.115850 -0.005591 -0.001978 -0.000913 0.931038 -0.364916
42.439000 -0.032273 -0.125344 -0.005381 -0.001923 -0.001159 0.958110 -0.286392
43.627000 -0.009010 -0.099657 -0.006249 -0.001438 -0.001268 0.972186 -0.234201
43.858000 -0.032409 -0.099440 -0.005834 -0.001392 -0.001287 0.984976 -0.172681
44.551000 -0.098613 -0.096021 -0.005355 -0.001315 -0.001540 0.997652 -0.068454
45.046000 -0.210786 -0.088715 -0.005163 -0.001172 -0.001736 0.999941 0.010671
45.508000 -0.213920 -0.099684 -0.004688 -0.001400 -0.001599 0.996050 -0.088772
45.739000 -0.205010 -0.120516 -0.004557 -0.001660 -0.001401 0.977439 -0.211208
